Date,Open,High,Low,Close,Volume,Currency
2001-06-28,4.31,4.32,4.28,4.293,10850,USD
2001-06-29,4.285,4.325,4.28,4.292,1525,USD
2001-07-02,4.26,4.28,4.24,4.277,524,USD
2001-07-03,4.27,4.28,4.235,4.243,168,USD
2001-07-05,4.24,4.24,4.2,4.208,158,USD
2001-07-06,4.235,4.25,4.18,4.235,194,USD
2001-07-09,4.215,4.225,4.2,4.213,38,USD
2001-07-10,4.215,4.25,4.215,4.235,40,USD
2001-07-11,4.22,4.26,4.22,4.232,12,USD
2001-07-12,4.21,4.25,4.21,4.241,19,USD
2001-07-13,4.215,4.25,4.215,4.282,28,USD
2001-07-16,4.26,4.28,4.26,4.187,59,USD
2001-07-17,4.18,4.18,4.18,4.225,17,USD
2001-07-18,4.225,4.26,4.19,4.265,53,USD
2001-07-19,4.218,4.218,4.218,4.218,2,USD
2001-07-20,4.219,4.219,4.219,4.219,7,USD
2001-07-23,4.239,4.239,4.239,4.239,10,USD
2001-07-24,4.24,4.24,4.24,4.24,27,USD
2001-07-25,4.213,4.213,4.213,4.213,5,USD
2001-07-26,4.24,4.24,4.24,4.222,2,USD
2001-07-27,4.22,4.22,4.22,4.202,6,USD
2001-07-30,4.185,4.21,4.185,4.19,24,USD
2001-07-31,4.21,4.21,4.21,4.21,1,USD
2001-08-01,4.217,4.217,4.217,4.217,0,USD
2001-08-02,4.22,4.22,4.22,4.22,0,USD
2001-08-03,4.213,4.213,4.213,4.213,0,USD
2001-08-06,4.178,4.178,4.178,4.178,0,USD
2001-08-07,4.158,4.158,4.158,4.158,0,USD
2001-08-08,4.138,4.138,4.138,4.138,0,USD
2001-08-09,4.205,4.205,4.205,4.205,0,USD
2001-08-10,4.21,4.21,4.21,4.135,2,USD
2001-08-13,4.136,4.136,4.136,4.136,2,USD
2001-08-14,4.191,4.191,4.191,4.191,0,USD
2001-08-15,4.144,4.144,4.144,4.144,0,USD
2001-08-16,4.19,4.19,4.19,4.19,90,USD
2001-08-17,4.257,4.257,4.257,4.257,0,USD
2001-08-20,4.145,4.145,4.145,4.145,0,USD
2001-08-21,4.185,4.185,4.185,4.185,52,USD
2001-08-22,4.202,4.202,4.202,4.202,0,USD
2001-08-23,4.214,4.214,4.214,4.214,0,USD
2001-08-24,4.182,4.182,4.182,4.182,0,USD
2001-08-27,4.194,4.194,4.194,4.194,0,USD
2001-08-28,4.18,4.18,4.18,4.18,0,USD
2001-08-29,4.182,4.182,4.182,4.182,0,USD
2001-08-30,4.185,4.19,4.14,4.156,11191,USD
2001-08-31,4.14,4.17,4.14,4.162,1848,USD
2001-09-04,4.155,4.16,4.135,4.142,538,USD
2001-09-05,4.145,4.16,4.145,4.149,105,USD
2001-09-06,4.16,4.16,4.14,4.148,42,USD
2001-09-07,4.17,4.17,4.135,4.144,36,USD
2001-09-10,4.15,4.16,4.14,4.156,64,USD
2001-09-11,4.17,4.175,4.17,4.156,0,USD
2001-09-14,4.293,4.293,4.293,4.293,0,USD
2001-09-17,4.29,4.42,4.27,4.383,59,USD
2001-09-18,4.41,4.435,4.37,4.443,51,USD
2001-09-19,4.47,4.66,4.45,4.718,34,USD
2001-09-20,4.655,4.655,4.52,4.51,36,USD
2001-09-21,4.58,4.64,4.58,4.592,18,USD
2001-09-24,4.53,4.55,4.5,4.57,37,USD
2001-09-25,4.55,4.56,4.49,4.522,33,USD
2001-09-26,4.55,4.61,4.55,4.6,122,USD
2001-09-27,4.59,4.59,4.59,4.58,4,USD
